REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,REPORT_YEAR,P_CODE,YEAR_CODE,VISIT_NO,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER,ALL_COVER
11016S,CG,M,MCSWEENEY REEF,-11.025,143.25,3,-11.019033,143.257867,2024,RMRAP,204324,32,22/05/2024,2024,5,31.5,30.5,2.5,7.5,2.5,3.013,6.964,2.5,0,44,0,0,0.048192771,22/05/2024,88.3,5.8,2.8,3.1,100
11016S,CG,M,MCSWEENEY REEF,-11.025,143.25,3,-11.019033,143.257867,2025,RAP,204425,33,22/11/2025,2025,11,30.2,30.5,2.5,2.5,0,8.233,5.116,0.321,0,93,0,16,0,22/11/2025,73.14,24.33,1.04,1.5,100.01
11016S,CG,M,MCSWEENEY REEF,-11.025,143.25,3,-11.019033,143.257867,2026,RAP,204526,34,2/10/2026,2026,10,33,30,2.5,0,2.5,6.221,3.684,1.406,2,75,0,24,0.25,2/10/2026,83.2,4.4,7.92,4.5,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,1993,RM,201193,1,5/02/1993,1993,2,31.9,30,25,7.5,0,20.531,8.75,1.014,0,78,0.138,0,0.06097561,5/02/1993,58.6,13.59,24.83,3,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,1994,RAP,201294,2,1/12/1994,1994,12,30.8,30.5,7.5,2.5,2.5,6.911,3.013,2.115,1,39,0,31,0.885714286,1/12/1994,72.6,18.86,4.5,4.03,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,1995,RAP,201395,3,29/12/1995,1995,12,32.3,30.5,25,2.5,0,21.958,2.5,1.048,0,21,0.133,58,3.375,29/12/1995,58.3,39.5,1.1,1.1,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,1996,RAP,201496,4,15/01/1996,1996,1,31.3,30,2.5,0,2.5,11.604,3.272,1.375,12,57,0.533,10,0.2,15/01/1996,44.4,32.5,20.2,2.9,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,1997,RM,201597,5,6/11/1997,1997,11,31,30.5,7.5,7.5,2.5,7.417,8.203,1.274,0,35,0,42,0.94,6/11/1997,67.82,30.6,0.4,1.2,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,1998,RM,201698,6,3/10/1998,1998,10,27.4,30.6,25,2.5,0,25.658,2.5,0.076,0,90,0.014,0,0,3/10/1998,57.05,32,4.3,6.66,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,1999,RAP,201799,7,17/04/1999,1999,4,31.5,30,2.5,2.5,0,2.872,2.5,0.679,0,31,0.173,0,0,17/04/1999,75.5,8.9,0.7,14.91,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2000,RM,201900,8,21/05/2000,2000,5,32.6,30.5,25,2.5,0,20.503,2.786,1.196,0,74,0,7,0,21/05/2000,42.3,22.1,21.73,13.9,100.03
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2001,RM,202001,9,19/04/2001,2001,4,31.5,30,25,2.5,0,24.943,7.744,0.929,0,38,0,10,0.303030303,19/04/2001,54.4,33.07,11.49,1.03,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2002,RAP,202102,10,11/05/2002,2002,5,30.9,30.5,35,2.5,2.5,30.223,4.135,2.161,0,37,0,7,0.090909091,11/05/2002,55.64,30.21,6.2,7.92,99.97
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2003,RM,202203,11,9/02/2003,2003,2,31.3,30,15,7.5,2.5,19.833,8.894,2.5,3,22,0.44,0,0.133333333,9/02/2003,71.21,21.02,3,4.8,100.03
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2004,RM,202304,12,4/11/2004,2004,11,32.8,30.5,25,2.5,2.5,23.936,6.174,2.019,0,59,0.045,0,0,4/11/2004,13.61,37.08,38.6,10.73,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2005,RM,202405,13,,2005,2,36.5,30,35,15,2.5,35.811,13.958,1.489,0,80,0,24,0.222222222,,70.08,19.74,2.72,7.47,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2006,RM,202506,14,30/05/2006,2006,5,29.4,31.6,2.5,2.5,0,3.984,2.308,0.127,0,60,0,0,0,30/05/2006,47.54,38,6.66,7.8,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2007,RM,202607,15,4/01/2007,2007,1,31.3,30.5,7.5,2.5,2.5,9.615,2.35,1.848,0,43,0,0,0,4/01/2007,81.6,9.1,3.85,5.45,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2008,RAP,202708,16,4/12/2008,2008,12,29.9,31.6,30,2.5,0,35.313,2.661,0.147,108,60,1.444,0,0,4/12/2008,46.35,49.21,1.4,3.03,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2009,RM,202809,17,19/03/2009,2009,3,31,30,7.5,0,1.25,14.142,0,1.25,0,50,0,18,0.37254902,19/03/2009,40.03,44.3,11.06,4.6,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2010,RAP,202910,18,9/01/2010,2010,1,31.3,30.5,25,2.5,2.5,29.531,3.289,1.422,0,42,0,8,0.115384615,9/01/2010,73.5,17.04,4.91,4.53,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2011,RM,203011,19,12/11/2011,2011,11,31.3,30,45,2.5,2.5,39.227,4.615,1.383,0,38,0,35,1.25,12/11/2011,47.3,26.37,25,1.37,100.04
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2012,RAP,203112,20,2/10/2012,2012,10,25.5,32.6,15,2.5,2.5,13.417,4.813,2.5,0,64,0,7,0,2/10/2012,56.9,22.42,12.1,8.61,100.03
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2013,RAP,203213,21,20/01/2013,2013,1,31.3,30,15,2.5,0,12.458,2.5,0.545,1,83,0.018,0,0,20/01/2013,66.1,23.43,8.3,2.16,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2014,RM,203314,22,7/02/2014,2014,2,30.1,30,15,0,0,18.716,2.635,0.441,0,57,0,42,1.075,7/02/2014,18.41,47.68,33.08,0.83,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2015,RM,203415,23,17/10/2015,2015,10,28,31.6,15,2.5,0,19.524,4.961,0.608,2,100,0,23,0.266666667,17/10/2015,85.19,19.1,14.21,3.17,121.67
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2016,RM,203516,24,22/12/2016,2016,12,26.5,30,15,0,0,22.596,0,0.545,0,38,0.233,0,0,22/12/2016,76.28,18.7,0.1,4.9,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2017,RAP,203617,25,13/01/2017,2017,1,31.6,30.5,2.5,2.5,2.5,3.106,8.883,1.579,0,30,0,0,0.129032258,13/01/2017,48,45.7,2.8,3.51,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2018,RM,203718,26,2/03/2018,2018,3,30.3,30,25,2.5,2.5,25.078,8.214,1.398,0,84,0.011,12,0,2/03/2018,54.27,30.65,1.3,13.78,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2019,RM,203819,27,8/09/2019,2019,9,31,30,2.5,2.5,2.5,3.354,4.545,1.955,75,75,1.036,12,0,8/09/2019,70.08,25.9,0.1,3.9,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2020,RMRAP,201920,28,24/11/2019,2019,11,31.4,30,7.5,2.5,0,7.188,2.5,0.625,1,24,0.042,2,0.083333333,24/11/2019,57.79,15.95,0.9,25.36,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2021,RM,202021,29,12/11/2020,2020,12,32.6,30.5,7.5,2.5,0,7.054,2.143,0.357,0,28,0,4,0.142857143,12/11/2020,52.57,21.43,0.69,25.3,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2022,RM,204122,30,18/10/2022,2022,10,31.6,30.5,7.5,7.5,2.5,8.878,8.132,1.324,0,56,0,4,0.1625,18/10/2022,36.63,21.94,35.6,5.8,99.97
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2023,RM,204223,31,13/04/2023,2023,4,31.3,30.5,7.5,2.5,2.5,6.667,2.667,1.438,0,45,0,7,0,13/04/2023,89,7.18,1.81,2.01,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2024,RM,204324,32,13/09/2024,2024,9,29.4,30.5,35,2.5,2.5,28.843,2.616,2.5,0,81,0,17,0,13/09/2024,47.76,47.53,1.6,3.1,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2025,RM,204425,33,7/10/2025,2025,10,29.5,30.5,2.5,2.5,2.5,4.632,3.833,1.591,0,83,0,21,0.21875,7/10/2025,76.12,14.71,3.8,5.39,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,1,-11.126433,143.261483,2026,RM,204526,34,28/06/2026,2026,6,31.4,30,25,2.5,2.5,31.932,7.222,1.581,0,25,0,19,0.41509434,28/06/2026,84.7,11.3,0.9,3.1,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,1993,RM,201193,1,15/05/1993,1993,5,29,32.6,25,2.5,2.5,21.958,3.684,2.713,21,30,0.857,0,0,15/05/1993,55.97,34.31,3.7,6.02,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,1994,RM,201294,2,7/10/1994,1994,10,32,30,15,2.5,2.5,18.864,2.876,1.346,0,38,0,0,0.096385542,7/10/1994,50.6,19.1,11.49,18.8,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,1995,RMRAP,201395,3,4/02/1995,1995,2,30.5,30.6,15,2.5,2.5,16.439,5.551,1.628,0,68,0,0,0,4/02/1995,42.67,28.83,22.13,6.4,100.03
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,1996,RM,201496,4,7/12/1996,1996,12,32.3,31.6,15,7.5,2.5,12.458,10.236,1.628,5,87,0,0,0,7/12/1996,53.78,21.4,11,13.8,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,1997,RAP,201597,5,25/07/1997,1997,7,32.6,30,20,15,2.5,31.932,15.833,1.685,0,35,0,0,0.026315789,25/07/1997,33,55.51,6.5,5,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,1998,RM,201698,6,10/05/1998,1998,5,30.1,31.6,7.5,2.5,2.5,10.42,5.765,1.477,0,48,0,17,0.558139535,10/05/1998,37.57,41.4,18,3.04,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,1999,RAP,201799,7,30/05/1999,1999,5,30.3,30,56.25,2.5,2.5,48.419,6.825,1.466,0,35,0,20,0.53125,30/05/1999,26.77,26.3,44.06,2.91,100.04
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2000,RM,201900,8,1/03/2000,2000,3,27.6,31.6,2.5,2.5,2.5,4.444,0,1.707,32,49,0.619,0,0,1/03/2000,55.6,39.6,0.3,4.5,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2001,RM,202001,9,18/11/2001,2001,11,28.1,30,15,2.5,0,14.36,0,0.846,0,15,0.188,18,0.5,18/11/2001,57.2,12.4,3.92,26.46,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2002,RM,202102,10,17/01/2002,2002,1,36.5,31.6,15,0,0,14.091,0,1.096,0,34,0.05,0,0.161290323,17/01/2002,67.64,24.3,3.71,4.34,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2003,RM,202203,11,19/11/2003,2003,11,30.3,30,15,2.5,2.5,14.091,8.646,1.324,0,40,0,0,0,19/11/2003,54.5,12,27.2,6.34,100.04
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2004,RAP,202304,12,20/10/2004,2004,10,31.9,30,15,2.5,2.5,18.636,3.884,2,0,81,0,15,0.048387097,20/10/2004,37.2,13.5,7.17,42.15,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2005,RM,202405,13,2/09/2005,2005,9,26.2,31.6,7.5,2.5,2.5,9.219,3.598,1.591,1,52,0,3,0.073529412,2/09/2005,67.2,24.96,1.8,6.02,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2006,RM,202506,14,9/11/2006,2006,11,30.5,30.5,35,0,2.5,35.938,0,2.409,1,33,0,0,0,9/11/2006,65.5,8.8,8.93,16.8,100.03
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2007,RM,202607,15,28/09/2007,2007,9,31.5,31.6,25,2.5,2.5,25.278,2.5,3,0,64,0,13,0.095238095,28/09/2007,45.18,40,0.3,14.5,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2008,RAP,202708,16,8/03/2008,2008,3,30.7,31.6,7.5,2.5,0,13.767,7.813,1.14,0,79,0,0,0,8/03/2008,51.04,43.93,2.1,2.91,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2009,RM,202809,17,5/04/2009,2009,4,32,30.5,25,7.5,2.5,20.286,11.683,2.398,0,36,0,0,0,5/04/2009,64.81,4.5,19.9,10.8,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2010,RM,202910,18,8/09/2010,2010,9,31.5,30.5,15,2.5,0,16.14,9.634,0.776,0,57,0,0,0.06097561,8/09/2010,75.4,0.9,18.55,5.14,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2011,RM,203011,19,25/10/2011,2011,10,30.5,30.6,15,0,2.5,15.688,0,2,0,88,0,13,0,25/10/2011,25.94,60.67,0.6,12.77,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2012,RM,203112,20,4/08/2012,2012,8,31.4,30,15,7.5,0,14.825,10.486,1.142,0,51,0.129,7,0,4/08/2012,53.62,32.71,0.2,13.47,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2013,RM,203213,21,23/03/2013,2013,3,32,30.5,25,0,2.5,29.135,6.667,2.232,1,40,0,10,0.269230769,23/03/2013,53.75,6.29,36.1,3.88,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2014,RM,203314,22,11/10/2014,2014,10,31.9,30.5,2.5,0,2.5,7.955,2.5,1.818,0,55,0.077,32,0.64,11/10/2014,82.2,13.39,0.7,3.7,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2015,RM,203415,23,14/01/2015,2015,1,31.7,30,35,0,2.5,40.833,0,2.5,29,25,0.778,4,0,14/01/2015,32.81,32.37,0.3,34.53,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2016,RAP,203516,24,31/05/2016,2016,5,29,30.6,7.5,5,2.5,11.2,6.786,1.719,0,77,0,13,0.15,31/05/2016,39.8,53.81,0.77,5.6,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2017,RM,203617,25,9/03/2017,2017,3,31,31.6,25,7.5,2.5,27.292,12.833,2.444,184,96,3.915,17,0,9/03/2017,18.14,33.9,43,4.92,99.96
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2018,RM,203718,26,8/09/2018,2018,9,36.5,30.5,7.5,2.5,0,9.44,5.962,1.136,0,22,0.129,7,0.162162162,8/09/2018,64.4,21.2,4.3,10.1,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2019,RM,203819,27,16/01/2019,2019,1,31.3,30.5,7.5,7.5,0,14.83,12.563,1.034,0,55,0.469,8,0.19047619,16/01/2019,72.7,21.7,3.02,2.57,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2020,RMRAP,201920,28,24/11/2019,2019,11,31.4,30,7.5,2.5,0,7.188,2.5,0.625,1,24,0.042,2,0.083333333,25/11/2019,64.62,6.95,2.03,26.4,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2021,RM,202021,29,12/11/2020,2020,12,32.6,30.5,7.5,2.5,0,7.054,2.143,0.357,0,28,0,4,0.142857143,12/11/2020,66.73,12.19,2.28,18.8,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2022,RM,204122,30,11/09/2022,2022,9,25.5,31.6,45,0,2.5,52.227,4.167,2.212,0,36,0.143,8,0.115384615,11/09/2022,71.41,13.79,0,14.8,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2023,RM,204223,31,21/12/2023,2023,12,33,30.5,2.5,2.5,2.5,2.845,5.463,2.773,0,68,0.02,21,0.257575758,21/12/2023,41.76,40.7,11,6.5,99.96
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2024,RM,204324,32,7/02/2024,2024,2,32,30.5,15,2.5,0,16.74,6.688,0.889,0,108,0,31,0.295081967,7/02/2024,85.1,8.5,1.1,5.3,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2025,RM,204425,33,11/09/2025,2025,9,26.5,30.5,25,2.5,2.5,25.5,2.417,2.074,0,83,0,51,0.891891892,11/09/2025,84.94,12.49,0.15,2.4,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,2,-11.127283,143.264683,2026,RAP,204526,34,27/01/2026,2026,1,29,30.5,20,0,2.5,15.455,3.293,1.868,0,34,0,0,0,27/01/2026,50.43,31.84,10.36,7.35,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,1993,RM,201193,1,21/12/1993,1993,12,30.5,30.5,15,2.5,0,11.968,2.5,1.667,2,76,0,7,0.052631579,21/12/1993,60.2,30.54,2.91,6.34,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,1994,RM,201294,2,28/04/1994,1994,4,32.7,31.6,25,2.5,2.5,26.935,9.151,1.552,0,45,0,0,0,28/04/1994,36,28.96,21.6,13.44,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,1995,RAP,201395,3,16/07/1995,1995,7,32,30.5,25,0,0,21.705,0,0.781,0,47,0,0,0,16/07/1995,93.2,2.3,0.2,4.32,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,1996,RMRAP,201496,4,12/01/1996,1996,1,26.6,30,2.5,0,0,17.05,2.5,1.047,0,34,0.634,0,0,12/01/1996,62.47,12.01,21.48,4.02,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,1997,RM,201597,5,13/11/1997,1997,11,27.4,30.5,20,0,2.5,14.625,0,1.636,0,20,0.026,59,1.675675676,13/11/1997,74.5,11.21,0,14.3,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,1998,RM,201698,6,1/03/1998,1998,3,31.3,31.6,7.5,7.5,2.5,12.2,6.932,2.339,0,36,0,0,0,1/03/1998,78.98,15.13,1.1,4.8,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,1999,RM,201799,7,3/12/1999,1999,12,29.9,30.6,25,2.5,0,27.146,2.935,0.16,0,67,0,7,0,3/12/1999,34.23,29.9,21.56,14.3,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2000,RMRAP,201900,8,22/04/2000,2000,4,31,31.6,15,2.5,2.5,14.464,3.246,1.264,0,85,0,0,0,22/04/2000,46.58,51,1.4,1,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2001,RM,202001,9,17/10/2001,2001,10,33.5,30,7.5,15,0,11.282,18.917,1.136,0,43,0,6,0,17/10/2001,78.6,14.92,1.68,4.8,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2002,RM,202102,10,22/05/2002,2002,5,31.8,30.5,15,2.5,2.5,20.444,4.167,2.414,0,37,0,0,0.206896552,22/05/2002,53.25,32.4,10.45,3.9,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2003,RAP,202203,11,25/03/2003,2003,3,32,30.5,15,11.25,2.5,17.86,10.97,1.371,0,30,0,0,0.052631579,25/03/2003,45.7,45.74,3,5.57,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2004,RM,202304,12,23/08/2004,2004,8,34.8,30.5,25,7.5,0,21.667,9.375,0.781,0,49,0,0,0,23/08/2004,76.76,20.32,2.44,0.5,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2005,RM,202405,13,8/08/2005,2005,8,36.5,30.5,45,7.5,2.5,51.094,12.5,1.887,0,87,0,16,0.043478261,8/08/2005,32.51,58.36,5.42,3.73,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2006,RM,202506,14,15/04/2006,2006,4,31.5,30.6,15,2.5,2.5,20.284,6.234,3.289,0,100,0,17,0,15/04/2006,54.26,17.45,24.1,4.22,100.03
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2007,RM,202607,15,4/11/2007,2007,11,33.5,30.5,2.5,15,2.5,3.854,16.3,2.357,0,87,0,0,0,4/11/2007,73.76,11.6,4.58,10.05,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2008,RAP,202708,16,13/06/2008,2008,6,30.2,30.6,35,15,0,30.214,17.031,0.75,0,74,0,9,0,13/06/2008,25.33,23.97,41.2,9.51,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2009,RAP,202809,17,18/12/2009,2009,12,29.1,31.6,15,7.5,2.5,13.816,8.203,2.2,0,35,0.065,50,0.84375,18/12/2009,89.28,6.5,0.44,3.8,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2010,RM,202910,18,18/04/2010,2010,4,31.3,30.5,15,2.5,2.5,11.552,3.073,2.5,0,75,0,27,0.44,18/04/2010,87.6,4.2,2.06,6.12,99.98
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2011,RAP,203011,19,27/11/2011,2011,11,25.3,31.6,15,7.5,5,14.886,6.522,2.6,0,30,0,24,0.565217391,27/11/2011,39.25,48.7,2.1,9.97,100.02
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2012,RM,203112,20,20/02/2012,2012,2,31.3,30,15,2.5,2.5,16.74,2.568,1.402,0,19,0,28,0.69047619,20/02/2012,74.2,17.4,4.31,4.1,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2013,RM,203213,21,9/12/2013,2013,12,30.8,30,7.5,2.5,2.5,15.06,3.649,1.9,0,50,0,19,0.266666667,9/12/2013,55.85,28.33,0.15,15.68,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2014,RAP,203314,22,5/09/2014,2014,9,30.5,30,25,2.5,0,21.958,2.99,0.694,0,47,0,0,0,5/09/2014,66.5,18.19,3.1,12.2,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2015,RM,203415,23,25/04/2015,2015,4,31,30.5,7.5,2.5,0,8.269,3.043,0.379,3,70,0,47,1.075,25/04/2015,67.84,22.92,7.21,2.04,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2016,RM,203516,24,22/12/2016,2016,12,30.4,30.5,7.5,2.5,0,13.882,2.474,0.333,0,45,0,5,0,22/12/2016,72.5,6.5,7.93,13.08,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2017,RM,203617,25,6/05/2017,2017,5,33.1,30.5,35,2.5,2.5,39.281,5.804,1.75,0,63,0.026,13,0,6/05/2017,77.6,13.77,2.44,6.2,100.01
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2018,RM,203718,26,9/02/2018,2018,2,34.8,30.5,7.5,2.5,2.5,7.754,8.534,2.279,0,42,0.022,30,0.641025641,9/02/2018,31.25,24.67,19.8,24.28,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2019,RM,203819,27,17/04/2019,2019,4,30.2,30,15,2.5,2.5,14.353,4.615,1.992,0,70,0,16,0.285714286,17/04/2019,32.81,45.95,17.1,4.11,99.97
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2020,RMRAP,201920,28,24/11/2019,2019,11,31.4,30,7.5,2.5,0,7.188,2.5,0.625,1,24,0.042,2,0.083333333,25/11/2019,65.67,10.91,1.25,22.17,100
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2021,RM,202021,29,12/11/2020,2020,12,32.6,30.5,7.5,2.5,0,7.054,2.143,0.357,0,28,0,4,0.142857143,12/11/2020,67.66,20.44,2.38,9.51,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2022,RM,204122,30,13/02/2022,2022,2,32.1,30,15,2.5,2.5,19.773,13.214,2.773,0,32,0.233,50,0.84375,13/02/2022,62.2,21.24,13.25,3.3,99.99
11029S,CG,M,MONSOON REEF,-11.133333,143.258333,3,-11.129267,143.267667,2023,RM,204223,31,16/11/2023,2023,11,31.9,30.5,15,2.5,0,16.466,10.455,0.924,349,46,4.329,7,0.095238095,16/11/2023,44.04,38.9,13.56,3.51,100.01
