REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,P_CODE,YEAR_CODE,VISIT_NO,REPORT_YEAR,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,REEF_YEAR_CODE_ID,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201213,21,2013,15/01/2013,2013,1,16049S201213,32.7,29.6,2.5,7.5,2.5,8.393,14.04,1.696,32,56,0.571,8,0.142857143,2,-16.772867,145.976683,15/01/2013,74.3,10,3.4,12.3
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201213,21,2013,15/01/2013,2013,1,16049S201213,32.7,29.6,2.5,7.5,2.5,8.393,14.04,1.696,32,56,0.571,8,0.142857143,3,-16.76995,145.973567,15/01/2013,81.6,1.7,1,15.7
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201415,23,2015,8/03/2015,2015,3,16049S201415,31.7,29.5,2.5,7.5,0,6.705,12.472,0.511,1,44,0.023,3,0.068181818,1,-16.775317,145.98045,8/03/2015,59.8,11.6,16.3,12.3
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201415,23,2015,8/03/2015,2015,3,16049S201415,31.7,29.5,2.5,7.5,0,6.705,12.472,0.511,1,44,0.023,3,0.068181818,2,-16.772867,145.976683,8/03/2015,67.9,4.9,1.1,26.1
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201415,23,2015,8/03/2015,2015,3,16049S201415,31.7,29.5,2.5,7.5,0,6.705,12.472,0.511,1,44,0.023,3,0.068181818,3,-16.76995,145.973567,8/03/2015,76.6,1.6,0.8,21
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201617,25,2017,8/09/2016,2016,9,16049S201617,29,30.2,7.5,7.5,2.5,14.942,12.936,1.453,0,43,0,24,0.558139535,1,-16.775317,145.98045,3/12/2016,65.1,16.2,12,6.7
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201617,25,2017,8/09/2016,2016,9,16049S201617,29,30.2,7.5,7.5,2.5,14.942,12.936,1.453,0,43,0,24,0.558139535,2,-16.772867,145.976683,3/12/2016,75.4,8.2,0.7,15.7
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201617,25,2017,8/09/2016,2016,9,16049S201617,29,30.2,7.5,7.5,2.5,14.942,12.936,1.453,0,43,0,24,0.558139535,3,-16.76995,145.973567,3/12/2016,84.1,1.8,0.9,13.2
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201819,27,2019,25/02/2019,2019,2,16049S201819,33,29.5,2.5,2.5,0,4.444,5.556,0.88,0,54,0,14,0.259259259,1,-16.775317,145.98045,27/02/2019,67.53,19.82,5.63,7.03
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201819,27,2019,25/02/2019,2019,2,16049S201819,33,29.5,2.5,2.5,0,4.444,5.556,0.88,0,54,0,14,0.259259259,2,-16.772867,145.976683,27/02/2019,70.19,9.93,2.95,16.93
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,201819,27,2019,25/02/2019,2019,2,16049S201819,33,29.5,2.5,2.5,0,4.444,5.556,0.88,0,54,0,14,0.259259259,3,-16.76995,145.973567,27/02/2019,75.53,3.85,1.17,19.45
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,202021,29,2021,16/01/2021,2021,1,16049S202021,31,30,7.5,7.5,0,13.205,6.603,0.064,0,39,0,2,0.051282051,1,-16.775317,145.98045,7/11/2020,57.84,25.24,5.17,11.65
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,202021,29,2021,16/01/2021,2021,1,16049S202021,31,30,7.5,7.5,0,13.205,6.603,0.064,0,39,0,2,0.051282051,2,-16.772867,145.976683,7/11/2020,58.86,13.08,1.4,26.56
16049S,CA,I,GREEN ISLAND REEF,-16.758333,145.98,RM,202021,29,2021,16/01/2021,2021,1,16049S202021,31,30,7.5,7.5,0,13.205,6.603,0.064,0,39,0,2,0.051282051,3,-16.76995,145.973567,7/11/2020,77.7,4.6,0.4,17.3
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199394,2,1994,9/02/1994,1994,2,16054S199394,31.2,29.1,2.5,0,0,4.595,0,0,0,37,0,0,0,1,-16.92315,145.993133,9/02/1994,39.26,25.56,18.92,16.25
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199394,2,1994,9/02/1994,1994,2,16054S199394,31.2,29.1,2.5,0,0,4.595,0,0,0,37,0,0,0,2,-16.923067,145.996083,11/02/1994,33.41,27.19,22.82,16.58
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199394,2,1994,9/02/1994,1994,2,16054S199394,31.2,29.1,2.5,0,0,4.595,0,0,0,37,0,0,0,3,-16.92195,145.999317,11/02/1994,34.25,19.86,22.85,23.04
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199495,3,1995,28/05/1995,1995,5,16054S199495,28,29.4,2.5,0,0,6.181,0,0.069,0,36,0,0,0,1,-16.92315,145.993133,28/05/1995,28.49,32.75,24.95,13.81
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199495,3,1995,28/05/1995,1995,5,16054S199495,28,29.4,2.5,0,0,6.181,0,0.069,0,36,0,0,0,2,-16.923067,145.996083,28/05/1995,22.4,33.21,28.11,16.28
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199495,3,1995,28/05/1995,1995,5,16054S199495,28,29.4,2.5,0,0,6.181,0,0.069,0,36,0,0,0,3,-16.92195,145.999317,28/05/1995,32.41,25.96,23.64,17.99
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199596,4,1996,26/01/1996,1996,1,16054S199596,32.3,29.3,7.5,0,0,8.581,0,1.081,0,37,0,0,0,1,-16.92315,145.993133,25/01/1996,28.26,40.05,21.56,10.13
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199596,4,1996,26/01/1996,1996,1,16054S199596,32.3,29.3,7.5,0,0,8.581,0,1.081,0,37,0,0,0,2,-16.923067,145.996083,25/01/1996,30.24,36.84,17.11,15.82
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199596,4,1996,26/01/1996,1996,1,16054S199596,32.3,29.3,7.5,0,0,8.581,0,1.081,0,37,0,0,0,3,-16.92195,145.999317,25/01/1996,32.2,31.95,21.57,14.28
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199798,6,1998,5/02/1998,1998,2,16054S199798,32.1,30,25,7.5,2.5,27.292,9.444,2.083,1,36,0.028,0,0,1,-16.92315,145.993133,5/02/1998,43.58,34.72,12.14,9.55
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199798,6,1998,5/02/1998,1998,2,16054S199798,32.1,30,25,7.5,2.5,27.292,9.444,2.083,1,36,0.028,0,0,2,-16.923067,145.996083,5/02/1998,39.63,34.44,12.41,13.52
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199798,6,1998,5/02/1998,1998,2,16054S199798,32.1,30,25,7.5,2.5,27.292,9.444,2.083,1,36,0.028,0,0,3,-16.92195,145.999317,5/02/1998,38.5,33,14.4,14.1
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199899,7,1999,8/02/1999,1999,2,16054S199899,30.9,29,2.5,7.5,0,8.542,10.486,0.972,0,36,0,0,0,1,-16.92315,145.993133,8/02/1999,38.26,37.27,12.21,12.26
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199899,7,1999,8/02/1999,1999,2,16054S199899,30.9,29,2.5,7.5,0,8.542,10.486,0.972,0,36,0,0,0,2,-16.923067,145.996083,8/02/1999,32,32.4,17.6,18
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,199899,7,1999,8/02/1999,1999,2,16054S199899,30.9,29,2.5,7.5,0,8.542,10.486,0.972,0,36,0,0,0,3,-16.92195,145.999317,8/02/1999,35.26,26.16,18.73,19.85
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200102,10,2002,22/09/2001,2001,9,16054S200102,29,29.4,2.5,2.5,0,4.103,4.103,0.064,0,39,0,0,0,1,-16.92315,145.993133,22/09/2001,55.33,16.76,17.17,10.75
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200102,10,2002,22/09/2001,2001,9,16054S200102,29,29.4,2.5,2.5,0,4.103,4.103,0.064,0,39,0,0,0,2,-16.923067,145.996083,22/09/2001,67.17,5.9,13.48,13.45
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200102,10,2002,22/09/2001,2001,9,16054S200102,29,29.4,2.5,2.5,0,4.103,4.103,0.064,0,39,0,0,0,3,-16.92195,145.999317,22/09/2001,66.92,2.31,14.47,16.3
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200405,13,2005,3/02/2005,2005,2,16054S200405,32.6,29.4,11.25,2.5,0,13.5,10.563,0.125,0,40,0,0,0,1,-16.92315,145.993133,3/02/2005,41.74,30.3,20.04,7.91
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200405,13,2005,3/02/2005,2005,2,16054S200405,32.6,29.4,11.25,2.5,0,13.5,10.563,0.125,0,40,0,0,0,2,-16.923067,145.996083,3/02/2005,54.54,11.04,27.87,6.56
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200405,13,2005,3/02/2005,2005,2,16054S200405,32.6,29.4,11.25,2.5,0,13.5,10.563,0.125,0,40,0,0,0,3,-16.92195,145.999317,3/02/2005,56.7,4.7,27.4,11.2
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200607,15,2007,20/01/2007,2007,1,16054S200607,32,29.3,15,2.5,0,17.073,9.634,0.915,0,41,0,0,0,1,-16.92315,145.993133,19/01/2007,36.1,34.55,22.44,6.92
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200607,15,2007,20/01/2007,2007,1,16054S200607,32,29.3,15,2.5,0,17.073,9.634,0.915,0,41,0,0,0,2,-16.923067,145.996083,19/01/2007,53.62,11.42,24.96,10
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200607,15,2007,20/01/2007,2007,1,16054S200607,32,29.3,15,2.5,0,17.073,9.634,0.915,0,41,0,0,0,3,-16.92195,145.999317,19/01/2007,48.64,7.53,29.18,14.65
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200809,17,2009,3/01/2009,2009,1,16054S200809,30.9,29.7,35,5,2.5,31.25,14.188,2.063,0,40,0,2,0.05,1,-16.92315,145.993133,3/01/2009,25,38,26.3,10.7
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200809,17,2009,3/01/2009,2009,1,16054S200809,30.9,29.7,35,5,2.5,31.25,14.188,2.063,0,40,0,2,0.05,2,-16.923067,145.996083,3/01/2009,36.1,22.3,23.7,17.9
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,200809,17,2009,3/01/2009,2009,1,16054S200809,30.9,29.7,35,5,2.5,31.25,14.188,2.063,0,40,0,2,0.05,3,-16.92195,145.999317,4/01/2009,38.6,14.2,29.1,18.1
21529S,SW,M,21529S,-21.866667,152.175,RM,199293,1,1993,1/10/1992,1992,10,21529S199293,25,25.5,20,0,0,33.438,0,0.781,0,32,0,0,0,1,-21.862583,152.18695,1/10/1992,38.98,45.38,2.56,13.08
21529S,SW,M,21529S,-21.866667,152.175,RM,199293,1,1993,1/10/1992,1992,10,21529S199293,25,25.5,20,0,0,33.438,0,0.781,0,32,0,0,0,2,-21.867,152.186383,1/10/1992,35.14,37.27,1.03,26.56
21529S,SW,M,21529S,-21.866667,152.175,RM,199293,1,1993,1/10/1992,1992,10,21529S199293,25,25.5,20,0,0,33.438,0,0.781,0,32,0,0,0,3,-21.870483,152.184267,1/10/1992,47.49,27.26,1.86,23.38
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,201617,25,2017,19/12/2016,2016,12,16054S201617,32.5,30.2,25,15,2.5,23.257,18.75,1.776,0,38,0,2,0.052631579,1,-16.92315,145.993133,19/12/2016,48.4,13,26.2,12.4
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,201617,25,2017,19/12/2016,2016,12,16054S201617,32.5,30.2,25,15,2.5,23.257,18.75,1.776,0,38,0,2,0.052631579,2,-16.923067,145.996083,19/12/2016,49.4,20.8,20.7,9.1
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,201617,25,2017,19/12/2016,2016,12,16054S201617,32.5,30.2,25,15,2.5,23.257,18.75,1.776,0,38,0,2,0.052631579,3,-16.92195,145.999317,19/12/2016,40,17.9,32,10.1
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,202021,29,2021,17/01/2021,2021,1,16054S202021,31,30,35,15,2.5,34.063,17.431,1.458,0,36,0,1,0.027777778,1,-16.92315,145.993133,17/01/2021,34.78,46.06,11.26,7.79
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,202021,29,2021,17/01/2021,2021,1,16054S202021,31,30,35,15,2.5,34.063,17.431,1.458,0,36,0,1,0.027777778,2,-16.923067,145.996083,17/01/2021,36.44,34.66,21.27,7.62
16054S,CA,I,FITZROY ISLAND REEF,-16.925,145.983333,RM,202021,29,2021,17/01/2021,2021,1,16054S202021,31,30,35,15,2.5,34.063,17.431,1.458,0,36,0,1,0.027777778,3,-16.92195,145.999317,17/01/2021,33.74,32.82,27.15,6.19
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199293,1,1993,13/06/1993,1993,6,16015S199293,26.2,28.8,40,0,5,35.435,0,3.478,1,23,0.043,0,0,1,-16.042633,145.65455,14/06/1993,55.09,27.61,3.3,13.99
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199293,1,1993,13/06/1993,1993,6,16015S199293,26.2,28.8,40,0,5,35.435,0,3.478,1,23,0.043,0,0,2,-16.04495,145.65245,14/06/1993,46.61,24.81,5.23,23.34
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199293,1,1993,13/06/1993,1993,6,16015S199293,26.2,28.8,40,0,5,35.435,0,3.478,1,23,0.043,0,0,3,-16.0474,145.649967,14/06/1993,52.15,28.59,5.48,13.78
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199495,3,1995,14/04/1995,1995,4,16015S199495,31.2,29.4,35,0,2.5,30.25,0,1.625,2,20,0.1,0,0,1,-16.042633,145.65455,14/04/1995,56.73,28.09,4.02,11.16
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199495,3,1995,14/04/1995,1995,4,16015S199495,31.2,29.4,35,0,2.5,30.25,0,1.625,2,20,0.1,0,0,2,-16.04495,145.65245,14/04/1995,54.85,26.77,6.75,11.63
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199495,3,1995,14/04/1995,1995,4,16015S199495,31.2,29.4,35,0,2.5,30.25,0,1.625,2,20,0.1,0,0,3,-16.0474,145.649967,14/04/1995,55.02,29.03,5.52,10.44
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199596,4,1996,8/01/1996,1996,1,16015S199596,32.3,29.3,25,0,2.5,28.25,0,2.125,1,20,0.05,0,0,1,-16.042633,145.65455,8/01/1996,57.05,30.9,4.42,7.62
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199596,4,1996,8/01/1996,1996,1,16015S199596,32.3,29.3,25,0,2.5,28.25,0,2.125,1,20,0.05,0,0,2,-16.04495,145.65245,8/01/1996,53.89,29.64,3.62,12.85
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199596,4,1996,8/01/1996,1996,1,16015S199596,32.3,29.3,25,0,2.5,28.25,0,2.125,1,20,0.05,0,0,3,-16.0474,145.649967,8/01/1996,52.81,32.49,4.31,10.39
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199798,6,1998,30/01/1998,1998,1,16015S199798,31.5,30,25,2.5,2.5,27.031,3.333,2.604,12,24,0.5,0,0,1,-16.042633,145.65455,25/01/1998,49.7,33.87,4.11,12.32
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199798,6,1998,30/01/1998,1998,1,16015S199798,31.5,30,25,2.5,2.5,27.031,3.333,2.604,12,24,0.5,0,0,2,-16.04495,145.65245,25/01/1998,57.2,24.58,3.38,14.83
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199798,6,1998,30/01/1998,1998,1,16015S199798,31.5,30,25,2.5,2.5,27.031,3.333,2.604,12,24,0.5,0,0,3,-16.0474,145.649967,29/01/1998,54.5,27.2,3.7,14.6
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199899,7,1999,26/01/1999,1999,1,16015S199899,31.6,29,15,7.5,2.5,19.3,6.3,3,7,25,0.28,0,0,1,-16.042633,145.65455,26/01/1999,53.4,33.8,3,9.8
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199899,7,1999,26/01/1999,1999,1,16015S199899,31.6,29,15,7.5,2.5,19.3,6.3,3,7,25,0.28,0,0,2,-16.04495,145.65245,26/01/1999,54.12,23.25,4.61,18.03
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199899,7,1999,26/01/1999,1999,1,16015S199899,31.6,29,15,7.5,2.5,19.3,6.3,3,7,25,0.28,0,0,3,-16.0474,145.649967,26/01/1999,58.47,26.58,2.61,12.34
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199900,8,2000,26/01/2000,2000,1,16015S199900,31.3,28.7,25,15,2.5,29.948,12.917,2.5,0,24,0,0,0,1,-16.042633,145.65455,26/01/2000,57.6,29.3,2.6,10.5
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199900,8,2000,26/01/2000,2000,1,16015S199900,31.3,28.7,25,15,2.5,29.948,12.917,2.5,0,24,0,0,0,2,-16.04495,145.65245,26/01/2000,55.88,23.98,5.01,15.14
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,199900,8,2000,26/01/2000,2000,1,16015S199900,31.3,28.7,25,15,2.5,29.948,12.917,2.5,0,24,0,0,0,3,-16.0474,145.649967,27/01/2000,62.8,22.3,3.4,11.5
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200001,9,2001,3/02/2001,2001,2,16015S200001,29.4,29.4,15,2.5,2.5,19.091,7.727,2.386,0,22,0,0,0,1,-16.042633,145.65455,4/02/2001,60.32,26.21,4.34,9.13
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200001,9,2001,3/02/2001,2001,2,16015S200001,29.4,29.4,15,2.5,2.5,19.091,7.727,2.386,0,22,0,0,0,2,-16.04495,145.65245,4/02/2001,63.13,18.68,4.8,13.39
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200001,9,2001,3/02/2001,2001,2,16015S200001,29.4,29.4,15,2.5,2.5,19.091,7.727,2.386,0,22,0,0,0,3,-16.0474,145.649967,4/02/2001,68.33,19.35,5.51,6.81
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200102,10,2002,19/09/2001,2001,9,16015S200102,29,29.4,20,11.25,2.5,20.341,11.705,2.5,0,22,0,0,0,1,-16.042633,145.65455,18/09/2001,56.7,31.6,3.9,7.8
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200102,10,2002,19/09/2001,2001,9,16015S200102,29,29.4,20,11.25,2.5,20.341,11.705,2.5,0,22,0,0,0,2,-16.04495,145.65245,18/09/2001,65.46,18.94,5.25,10.35
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200102,10,2002,19/09/2001,2001,9,16015S200102,29,29.4,20,11.25,2.5,20.341,11.705,2.5,0,22,0,0,0,3,-16.0474,145.649967,19/09/2001,66.42,20.84,4.04,8.71
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200203,11,2003,25/10/2002,2002,10,16015S200203,30.7,29.8,15,2.5,2.5,12.619,3.69,2.5,0,21,0,0,0,1,-16.042633,145.65455,25/10/2002,59.2,31.2,3.2,6.4
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200203,11,2003,25/10/2002,2002,10,16015S200203,30.7,29.8,15,2.5,2.5,12.619,3.69,2.5,0,21,0,0,0,2,-16.04495,145.65245,25/10/2002,67.87,18.51,3.61,10.01
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200203,11,2003,25/10/2002,2002,10,16015S200203,30.7,29.8,15,2.5,2.5,12.619,3.69,2.5,0,21,0,0,0,3,-16.0474,145.649967,25/10/2002,71.17,19.71,2.81,6.31
20348S,PO,M,20348S,-20.891667,150.958333,RAP,201516,24,2016,5/03/2016,2016,3,20348S201516,29.1,27.5,15,2.5,2.5,12.339,2.46,1.653,0,62,0,106,1.709677419,1,-20.882867,150.9389,4/03/2016,76.5,10,0.5,13
20348S,PO,M,20348S,-20.891667,150.958333,RAP,201516,24,2016,5/03/2016,2016,3,20348S201516,29.1,27.5,15,2.5,2.5,12.339,2.46,1.653,0,62,0,106,1.709677419,2,-20.88195,150.942167,5/03/2016,73.4,6.4,0.8,19.4
20348S,PO,M,20348S,-20.891667,150.958333,RAP,201516,24,2016,5/03/2016,2016,3,20348S201516,29.1,27.5,15,2.5,2.5,12.339,2.46,1.653,0,62,0,106,1.709677419,3,-20.878217,150.942717,4/03/2016,75,15,1.8,8.2
20348S,PO,M,20348S,-20.891667,150.958333,RAP,200910,18,2010,27/02/2010,2010,2,20348S200910,30.4,26.4,2.5,2.5,2.5,3.173,2.644,1.298,3,52,0.058,32,0.615384615,1,-20.882867,150.9389,26/03/2010,71.6,18.7,1.1,8.6
20348S,PO,M,20348S,-20.891667,150.958333,RAP,200910,18,2010,27/02/2010,2010,2,20348S200910,30.4,26.4,2.5,2.5,2.5,3.173,2.644,1.298,3,52,0.058,32,0.615384615,2,-20.88195,150.942167,27/03/2010,70.2,5.2,0.3,24.3
20348S,PO,M,20348S,-20.891667,150.958333,RAP,200910,18,2010,27/02/2010,2010,2,20348S200910,30.4,26.4,2.5,2.5,2.5,3.173,2.644,1.298,3,52,0.058,32,0.615384615,3,-20.878217,150.942717,27/03/2010,64.1,19.4,2.6,13.9
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200304,12,2004,9/01/2004,2004,1,16015S200304,31.9,29.1,15,7.5,2.5,18.58,9.773,2.159,0,22,0,0,0,1,-16.042633,145.65455,8/01/2004,57.69,30.14,4.16,8.01
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200304,12,2004,9/01/2004,2004,1,16015S200304,31.9,29.1,15,7.5,2.5,18.58,9.773,2.159,0,22,0,0,0,2,-16.04495,145.65245,9/01/2004,67.49,18.27,4.33,9.92
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200304,12,2004,9/01/2004,2004,1,16015S200304,31.9,29.1,15,7.5,2.5,18.58,9.773,2.159,0,22,0,0,0,3,-16.0474,145.649967,9/01/2004,71.29,18.89,2.91,6.91
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200405,13,2005,30/01/2005,2005,1,16015S200405,30.4,29.4,25,2.5,2.5,18.409,5.568,1.818,0,22,0,0,0,1,-16.042633,145.65455,30/01/2005,51.49,35.78,5.52,7.21
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200405,13,2005,30/01/2005,2005,1,16015S200405,30.4,29.4,25,2.5,2.5,18.409,5.568,1.818,0,22,0,0,0,2,-16.04495,145.65245,30/01/2005,58.39,24.19,4.84,12.58
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200405,13,2005,30/01/2005,2005,1,16015S200405,30.4,29.4,25,2.5,2.5,18.409,5.568,1.818,0,22,0,0,0,3,-16.0474,145.649967,30/01/2005,67.36,21.12,3.41,8.11
20348S,PO,M,20348S,-20.891667,150.958333,RAP,201314,22,2014,9/12/2013,2013,12,20348S201314,30.5,27.2,2.5,2.5,0,5.231,2.454,0.694,0,54,0,121,2.240740741,1,-20.882867,150.9389,9/12/2013,64.5,20.1,1.3,14.1
20348S,PO,M,20348S,-20.891667,150.958333,RAP,201314,22,2014,9/12/2013,2013,12,20348S201314,30.5,27.2,2.5,2.5,0,5.231,2.454,0.694,0,54,0,121,2.240740741,2,-20.88195,150.942167,8/12/2013,67.6,6.5,0.5,25.4
20348S,PO,M,20348S,-20.891667,150.958333,RAP,201314,22,2014,9/12/2013,2013,12,20348S201314,30.5,27.2,2.5,2.5,0,5.231,2.454,0.694,0,54,0,121,2.240740741,3,-20.878217,150.942717,9/12/2013,64.6,21.2,2.7,11.5
20353S,PO,M,20353S,-20.966667,150.916667,RAP,201112,20,2012,17/01/2012,2012,1,20353S201112,29.9,26.4,2.5,2.5,0,9.327,2.404,0.769,2,26,0.077,84,3.230769231,1,-20.959883,150.927033,17/01/2012,82.2,13.2,0.3,4.3
20353S,PO,M,20353S,-20.966667,150.916667,RAP,201112,20,2012,17/01/2012,2012,1,20353S201112,29.9,26.4,2.5,2.5,0,9.327,2.404,0.769,2,26,0.077,84,3.230769231,2,-20.963133,150.92785,17/01/2012,77.07,16.53,0.51,5.9
20353S,PO,M,20353S,-20.966667,150.916667,RAP,201112,20,2012,17/01/2012,2012,1,20353S201112,29.9,26.4,2.5,2.5,0,9.327,2.404,0.769,2,26,0.077,84,3.230769231,3,-20.96635,150.929117,17/01/2012,84.3,8.5,1,6.2
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200607,15,2007,11/01/2007,2007,1,16015S200607,32,29.3,25,2.5,2.5,24.605,5.263,1.316,0,19,0,0,0,1,-16.042633,145.65455,11/01/2007,56.2,35,4.3,4.5
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200607,15,2007,11/01/2007,2007,1,16015S200607,32,29.3,25,2.5,2.5,24.605,5.263,1.316,0,19,0,0,0,2,-16.04495,145.65245,11/01/2007,63.1,24.2,4,8.7
16015S,CA,M,MACKAY REEF,-16.05,145.65,RM,200607,15,2007,11/01/2007,2007,1,16015S200607,32,29.3,25,2.5,2.5,24.605,5.263,1.316,0,19,0,0,0,3,-16.0474,145.649967,11/01/2007,66.4,22.4,3.9,7.3
20353S,PO,M,20353S,-20.966667,150.916667,RAP,200910,18,2010,19/01/2010,2010,1,20353S200910,30,26.4,2.5,2.5,0,9.4,1.6,0.8,0,25,0,82,3.28,1,-20.959883,150.927033,19/01/2010,83.1,10.7,1,5.2
20353S,PO,M,20353S,-20.966667,150.916667,RAP,200910,18,2010,19/01/2010,2010,1,20353S200910,30,26.4,2.5,2.5,0,9.4,1.6,0.8,0,25,0,82,3.28,2,-20.963133,150.92785,20/01/2010,81.4,14.5,0.2,3.9
20353S,PO,M,20353S,-20.966667,150.916667,RAP,200910,18,2010,19/01/2010,2010,1,20353S200910,30,26.4,2.5,2.5,0,9.4,1.6,0.8,0,25,0,82,3.28,3,-20.96635,150.929117,20/01/2010,86.2,9.4,0.6,3.8
